Transaction Amount,Transaction Frequency,Recipient Verification Status,Recipient Blacklist Status,Device Fingerprinting,VPN or Proxy Usage,Geo-Location Flags,Behavioral Biometrics,Time Since Last Transaction,Social Trust Score,Account Age,High-Risk Transaction Times,Past Fraudulent Behavior Flags,Location-Inconsistent Transactions,Normalized Transaction Amount,Transaction Context Anomalies,Fraud Complaints Count,Merchant Category Mismatch,User Daily Limit Exceeded,Recent High-Value Transaction Flags,Label
684.686730676522,4,verified,0,0,0,normal,0.9677355850816926,1.9359481652776656,24.387906684298155,0.400663772455081,0,0,0,0.5267122770653092,0.7369304886305228,0,0,0,0,0
20.078753410000058,1,verified,0,1,0,normal,0.3376706416056373,29.08717269368509,50.98852159446964,3.110825279847126,0,0,0,0.5503070191125362,0.0447321144777699,1,0,0,0,0
133.30494615149402,2,verified,0,0,0,normal,0.4940570113991913,29.398931009616945,72.27286360337656,0.519693992366278,1,0,0,0.3097303719537931,0.3818264666894275,1,0,0,0,0
20.920747772582008,2,verified,0,0,0,normal,0.1244062789787763,7.255284506394551,4.248737714747497,3.872905065284405,0,0,0,0.3178152244143752,0.4222033308127033,1,0,0,0,0
73.70661970351773,4,suspicious,0,0,0,normal,1.1894123875301477,27.57002635057929,57.09068546692144,0.1418593220956521,1,0,0,0.501133037574413,0.267217510026807,2,1,0,0,0
483.3894958496094,2,verified,0,0,0,normal,0.5978869795799255,7.764835357666016,44.956974029541016,4.083146095275879,0,0,0,0.4638356864452362,0.8497283458709717,1,1,0,0,1
568.0060428890163,4,verified,0,0,0,normal,0.4403761863048528,14.634755118970965,0.1047945333537581,4.110354391454837,0,0,0,0.4225108448490446,0.7025469910924511,0,0,0,0,0
991.826211533078,4,suspicious,0,0,0,high-risk,0.9378678537714942,1.611430994234967,52.04727809515103,0.3188994864923955,0,0,0,0.5951439549098891,0.6514197657340595,0,1,0,1,0
79.27198310638528,1,verified,0,0,0,high-risk,0.280753858494003,2.438790036436062,48.71096968850349,4.511174857648916,0,0,0,0.4847013271793464,1.1487919545779677,0,0,1,1,0
577.6388608608277,3,verified,0,0,0,normal,0.2297503851472947,13.859946644928712,36.0426982389973,1.470191015328428,1,0,0,0.5099193540667945,0.7524320612014785,0,0,0,1,0
706.02587890625,1,suspicious,0,0,0,normal,1.3201712369918823,-2.730503559112549,59.12492370605469,3.20548939704895,0,0,0,0.3953382074832916,1.3104557991027832,2,0,0,0,1
917.2012329101562,6,suspicious,0,0,1,normal,1.3918423652648926,21.704071044921875,88.10834503173828,1.5639978647232056,0,0,1,0.4301484525203705,0.8491491675376892,0,0,0,1,1
685.2988587982363,3,verified,0,0,0,normal,0.0159628247907248,24.860610972790507,77.37156105565312,0.9403533165408906,0,0,0,0.5636924486551212,0.7264186024232523,1,0,0,0,0
91.96995746157896,4,recently_registered,0,0,0,normal,0.6700977702672223,8.30587841614523,67.78077373050884,3.788531985876152,1,0,0,0.2124734990549553,0.6251914818845714,0,0,1,0,1
720.2156064721628,4,verified,0,0,0,high-risk,0.1706144508545792,13.892137203037793,58.09865237296169,3.6996930361517695,0,0,0,0.2685744483744363,1.6204197058438166,1,0,0,0,0
-117.94416046142578,2,suspicious,0,0,0,normal,1.5162650346755981,28.713237762451172,62.21440505981445,3.0227866172790527,0,0,0,0.45860758423805237,1.1876575946807861,0,0,-1,1,1
1093.814760249315,2,recently_registered,0,0,1,normal,0.7685733479433281,29.8022701140195,8.738965769756224,4.894780806924942,0,0,0,0.3448161479550504,0.7659857907058539,0,0,0,0,0
312.5080871582031,3,verified,0,0,0,unusual,1.1202067136764526,27.99903106689453,36.6357536315918,1.6220003366470337,0,0,0,0.5260418653488159,0.708833634853363,1,0,0,0,1
88.91549013017557,4,recently_registered,0,0,0,high-risk,0.0636568119945865,0.4004149459303352,83.33643968676535,0.4208791095917963,0,0,0,0.361318513747795,2.584825858382751,0,0,0,0,0
1059.1011738477791,4,verified,0,0,0,normal,1.1993344050340018,20.587442110121373,99.71302211704118,1.47831801496081,0,0,1,0.2727360169405657,1.9813775425771376,0,0,0,0,0
-461.0360107421875,1,verified,0,0,0,high-risk,1.40293550491333,12.966511726379395,23.936460494995117,2.11894154548645,0,0,0,0.2090841382741928,1.9574459791183472,0,0,0,0,1
375.2926345755944,2,verified,0,0,0,normal,1.8712555400128776,25.764536462148424,14.028091423041325,4.003367412843731,1,0,0,0.5893148598466853,0.2268709393536955,1,1,0,0,0
514.505340180546,2,recently_registered,0,0,0,normal,1.0060761329739092,21.60334587836852,7.114685111947439,4.380031718779065,0,0,0,0.639020553705207,0.5678264034159815,0,0,0,1,0
762.644060272014,5,verified,0,0,0,normal,0.7384615148065383,7.212476517424211,96.75842932924512,3.264726621749083,1,0,0,0.233959922883264,2.229731845753445,0,0,0,0,1
13.151976958284664,5,verified,0,0,0,normal,0.1102757093756024,26.79087814840813,84.76102866943188,4.291880212128848,0,1,0,0.2255137220511722,0.9966340476734784,0,0,0,0,0
264.9385589164688,4,verified,0,1,0,high-risk,0.5574564701709317,14.659410589657638,71.9045811863812,3.970291420227335,0,1,0,0.3737604375547956,0.4187748736867694,0,0,0,0,1
939.9280356643364,3,verified,0,0,0,normal,0.1802819626919695,16.162933801486936,35.47643418984878,0.2928145436245011,0,1,0,0.245307095151498,0.6301183180694471,1,0,0,1,0
235.77939648642072,4,verified,0,0,0,normal,1.128818626402077,6.9598408026094125,25.400559091154808,0.9048081144298848,0,0,0,0.0682585610300698,2.8693753003963938,1,0,1,0,0
331.65706205806595,1,recently_registered,0,0,0,normal,0.1736889313171074,14.881142974764044,99.90693398223044,4.444986400623749,0,0,0,0.4639251271038969,0.5813947048387402,0,0,0,0,0
1201.5090424156638,4,suspicious,0,0,0,normal,1.2793220160709071,4.368035442814765,68.76249254568417,4.866044877293462,0,0,0,0.5089983898947198,1.09309712485168,1,0,0,0,0
2319.4826196147937,5,verified,0,0,0,normal,0.2305003628933343,22.73511520709382,16.352313856226573,3.820152952880092,0,0,0,0.2075694406662254,1.1918811175500776,1,0,0,0,0
302.43378843290435,5,verified,0,0,0,normal,0.2727112714454253,17.46690786500403,37.16923957300581,1.4881711379962566,0,0,0,0.5724142391686062,0.0103227264502543,1,0,0,0,0
581.6472589109209,1,verified,0,1,0,normal,0.9223093382230244,7.41827363591812,75.5938230266734,0.2400543341801886,0,0,0,0.3351105416620843,0.0128874088117611,0,0,0,0,0
1104.6415120229458,4,recently_registered,0,0,0,high-risk,0.3920507357098666,14.359356042468978,90.53781447476264,1.139139396958384,0,0,0,0.787761467668846,0.4522836922367423,0,0,0,0,0
299.8977057087693,1,recently_registered,0,0,0,normal,0.1900288957148292,11.073508233248951,88.04671951244723,1.9918528069254349,0,0,0,0.2794454657265688,0.8003612287029676,0,0,1,0,0
307.5736605341893,4,verified,0,0,0,high-risk,1.6504977574887436,23.92710250986181,78.14386471271936,4.010858248964166,0,0,0,0.470912837367309,0.5562383437493658,0,0,0,0,0
446.0089111328125,0,verified,0,0,0,high-risk,0.09360187500715256,12.807489395141602,98.95500183105469,1.0909364223480225,0,0,0,0.2790146768093109,0.16839435696601868,1,0,0,0,1
559.4966576496909,1,verified,0,0,0,normal,1.5454572529912234,15.014265403697008,23.66492527358253,1.757016853439262,0,0,0,0.6872854794230608,1.8279405561646995,0,0,1,0,0
192.96446949884725,3,suspicious,0,0,0,normal,0.3554086211746938,25.28046486400081,89.75022837734481,1.0668994933982885,1,0,0,0.0875654623876391,1.283434133652684,0,0,1,0,0
57.23446482098326,1,verified,0,0,0,normal,1.3852488770382545,8.671788366536394,8.77738548282181,4.080144994153773,0,1,0,0.6867166763285012,1.7647802959529717,0,0,0,0,0
708.1676025390625,0,suspicious,0,0,0,high-risk,1.107288122177124,17.71852684020996,42.777549743652344,1.5814515352249146,0,0,0,0.2780730128288269,1.111594319343567,1,0,0,0,1
162.32865942263464,2,recently_registered,0,0,1,normal,0.0025648362493806,17.803321649812457,22.06914862043796,1.9529270185938763,1,0,0,0.4332558969604028,0.0840721000406477,0,0,1,0,0
1655.908805508132,1,verified,0,0,0,normal,0.4418619177147576,25.19091297229042,4.153940526562405,0.1281028045047949,0,0,0,0.507588600063404,0.2668711180680015,1,0,0,0,0
20.82002568309857,2,verified,0,0,0,normal,1.2309418978217936,27.62783670154484,20.363366638265813,2.476828267618392,0,0,0,0.4951960130651015,0.6912500084242692,1,0,0,0,0
54.56989998793781,0,recently_registered,0,0,0,normal,0.1230391623285802,16.054177334215034,54.37017436674032,1.5275811758065934,0,0,0,0.3202734245314219,0.1332677034884269,1,0,0,1,0
323.59308625036954,3,recently_registered,1,0,0,normal,1.111079342207487,6.405557437268143,43.62616590246733,0.6574998802358756,0,0,0,0.7634859064492991,1.5297745328589551,1,1,1,0,1
1014.7512690851148,4,recently_registered,0,0,0,normal,0.6492011922078605,29.0115081296276,94.62899651902131,2.952723929525822,1,0,0,0.8185629991257534,1.2740036463749171,1,0,0,1,0
122.01055145263672,0,verified,0,0,0,normal,0.5641527771949768,7.0862717628479,61.09549331665039,3.117185592651367,0,0,0,0.2919737994670868,1.3641901016235352,0,0,0,0,1
-97.59693145751953,1,verified,0,0,0,normal,1.5135672092437744,7.434513568878174,48.81068801879883,1.8262407779693604,0,0,0,0.1324450522661209,1.8863627910614014,0,0,0,0,1
830.6989645472507,6,suspicious,0,0,0,normal,1.046029957987313,3.3145629713207425,48.27075842215712,3.6476323313582375,0,0,0,0.6985891801022164,0.7983668839614498,0,0,0,1,0
144.5940704345703,3,recently_registered,0,0,0,normal,0.879391074180603,12.934724807739258,28.895660400390625,0.6940637230873108,0,0,0,0.3338201642036438,1.0018166303634644,1,0,1,0,1
12.148930740427533,0,verified,0,0,0,normal,0.0275043119676116,0.1508744379953897,95.76380910507318,2.7201724534620606,0,0,0,0.6691146865851736,0.4968723964455571,2,0,0,0,0
287.10525207056565,6,recently_registered,0,1,0,normal,0.7331351865824237,1.6164120454980335,59.13958845808014,3.994860936721723,0,0,1,0.503217849170407,1.7899014395898143,0,0,0,0,0
471.2323804772562,2,verified,0,0,0,normal,1.7987808942747143,19.80560151807231,86.69495203137538,1.647343611157045,0,0,0,0.57625588296533,0.7587520147075275,0,0,0,0,0
311.401611328125,3,recently_registered,0,0,0,normal,1.1734243631362915,16.81291961669922,78.39704895019531,1.7425003051757812,0,0,0,0.4472026824951172,0.11557891964912415,-1,0,0,0,1
-572.4921875,4,verified,0,0,0,high-risk,0.9285203814506531,7.511434078216553,52.2794075012207,0.41398411989212036,0,0,0,0.7531518936157227,1.1239689588546753,1,0,1,0,1
469.6781316504345,2,verified,0,0,0,normal,0.8511344701578849,16.36814342788,30.59430458046741,0.9087474420567164,1,0,0,0.0984020624617856,0.3357077960235388,1,0,1,0,0
41.7886477823799,1,recently_registered,0,1,0,high-risk,0.124956175155715,6.849000267806785,67.38555251533728,3.952832626916648,1,0,0,0.8656205601378393,2.15376720103638,0,0,0,0,0
-203.2544708251953,-1,verified,0,0,0,normal,0.6813995838165283,8.538162231445312,62.01072692871094,2.4715232849121094,0,0,0,0.3287982940673828,1.1841620206832886,-1,0,1,0,1
35.9966926574707,3,verified,0,0,0,normal,1.2730721235275269,18.20325469970703,29.325836181640625,1.9283617734909058,0,0,0,0.7458197474479675,0.5344055891036987,0,0,0,0,1
1408.627727693576,4,recently_registered,1,0,0,normal,1.527161745375882,27.854752216465577,65.06308217724357,4.455466990231448,0,0,0,0.2061792404527963,0.0530128323433349,1,0,0,0,1
641.08203125,1,suspicious,0,0,0,normal,1.1626479625701904,7.69515323638916,18.154376983642578,1.6238771677017212,0,0,1,0.5342770218849182,0.39062848687171936,1,0,0,0,1
1386.5022984284856,4,recently_registered,0,0,1,normal,0.5487679969691168,8.07013803849221,36.44033318225094,3.3511678560936664,0,0,0,0.4759610739014773,0.1811368636447563,0,0,0,0,0
15.468674449368606,1,verified,0,0,0,unusual,0.3390392719197008,17.80481786064975,38.36053662866333,3.354334759190753,0,0,0,0.1039895102612661,0.0807664313491816,1,0,0,0,0
947.8512573242188,3,suspicious,0,0,0,normal,1.6276575326919556,7.905470848083496,67.54519653320312,3.640956163406372,0,0,0,0.2500268816947937,1.2102105617523193,2,0,0,0,1
249.14431762695312,5,verified,0,0,0,high-risk,1.2670966386795044,10.34129524230957,63.45777130126953,3.5937399864196777,0,0,0,0.46473264694213867,0.7976564168930054,2,0,0,0,1
982.5262519285972,5,verified,0,0,0,normal,0.1830042569339824,5.09279989794898,57.39184989274939,4.22521109244667,0,0,0,0.6116736864349361,0.3904323421944737,0,0,0,0,0
-101.04462432861328,4,verified,0,0,0,normal,0.5379655361175537,14.615500450134277,43.02070236206055,2.0447371006011963,1,0,0,0.5442672371864319,1.739072561264038,0,0,0,1,1
182.3366077365177,5,verified,0,0,0,normal,0.5283862826585487,26.54072809546308,31.93076218960107,1.222354683166294,0,0,0,0.4906145663461452,0.2160985165838284,0,0,0,1,1
291.962158203125,1,verified,0,0,0,normal,1.8787078857421875,21.743515014648438,68.05985260009766,3.3986949920654297,1,0,0,0.22801007330417633,1.27750825881958,0,0,0,0,1
937.0332641601562,3,suspicious,0,0,0,normal,0.826310932636261,4.946547031402588,71.28337860107422,2.7360692024230957,0,0,0,0.5725846290588379,2.2071785926818848,2,0,0,0,1
53.83378982543945,3,verified,0,0,0,high-risk,1.723175048828125,19.355283737182617,78.3447265625,1.954211950302124,1,0,0,0.5222945809364319,0.7163305282592773,0,0,1,0,1
275.0283203125,4,suspicious,0,0,0,normal,0.8122734427452087,11.73193359375,21.068225860595703,3.4719831943511963,1,0,1,0.28061944246292114,1.4166499376296997,2,0,1,0,1
479.3668871942186,2,verified,0,0,0,normal,0.5544771594422736,20.544049366930142,2.104688155059853,4.540427130526917,0,0,0,0.6908064793065433,0.6052684252633372,0,0,0,0,0
825.684507029884,2,verified,0,0,0,normal,1.1027093266930708,6.145352054972497,34.5868322608945,0.2699345083983839,1,1,0,0.4132710256935137,1.948159478584846,0,0,0,1,0
2140.830504279635,2,recently_registered,0,0,0,normal,1.2587338914852244,3.2626542678238457,70.24923590662097,3.8676864710611474,0,0,0,0.6059573724099983,0.980501923762873,1,1,0,0,1
475.24627685546875,1,suspicious,0,0,0,normal,-0.06760699301958084,11.451749801635742,36.4760627746582,0.7044854760169983,0,0,0,0.6988612413406372,0.7251730561256409,0,0,0,0,1
1813.0954308603384,2,verified,0,0,0,normal,3.0,16.584371867467734,10.31759322668636,2.11605255930903,0,0,0,0.4387865250353172,0.1929402220684191,1,0,0,0,0
1215.981999131173,1,recently_registered,0,0,0,normal,0.3177411686596333,19.251386228837752,25.317954508078465,1.072869432329136,0,0,0,0.5657192700111083,0.2260363541867756,1,0,0,0,0
32.67618441525057,2,recently_registered,0,0,0,normal,2.30492841812344,16.691241557926737,4.569886702190463,1.530975589670298,1,0,0,0.1209578274414238,0.5061679227578617,2,0,0,0,0
342.5608825683594,4,verified,0,0,0,normal,0.8482920527458191,26.866369247436523,71.74760437011719,2.6513304710388184,0,0,0,0.3865279257297516,0.6165687441825867,1,0,0,0,1
977.3067626953125,0,verified,0,0,0,normal,0.7381446957588196,26.06184196472168,35.17272186279297,2.548038959503174,0,0,0,0.6104130744934082,1.0493654012680054,1,0,0,0,1
300.747558106254,4,verified,0,0,0,normal,0.0449532709279261,18.05987958597512,16.46462048162396,0.9450490361490954,0,0,0,0.5044562488473288,0.6800989863874453,0,0,0,0,0
